date,aapl_open,aapl_high,aapl_low,aapl_close,aapl_volume,vxapl_open,vxapl_high,vxapl_low,vxapl_close,vix_open,vix_high,vix_low,vix_close,vix9d_open,vix9d_high,vix9d_low,vix9d_close,earnings_flag,fiscal_quarter_end,eps_estimate,eps_actual,eps_surprise_pct,source_ids
2014-02-13,16.75853264,17.0779319,16.74411478,17.06476784,307398000,22.43,22.69,21.63,21.64,15.24,15.24,13.98,14.14,14.27,14.27,11.96,12.06,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-02-14,17.00332546,17.11334511,16.96383329,17.05096817,272924400,21.81,22.34,21.26,21.45,14.21,14.22,13.44,13.57,12.14,12.14,10.76,10.84,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-02-18,17.11397384,17.27664975,17.10174888,17.11366081,260251600,22.37,22.59,21.25,21.37,13.95,14.51,13.77,13.87,12.74,13.3,12.07,12.18,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-02-19,17.07479169,17.14186913,16.74881217,16.84347153,313768000,21.43,22.21,21.18,22.02,14.85,15.73,14.12,15.5,12.69,14.07,12.15,13.9,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-02-20,16.70619074,16.83188212,16.58112711,16.64851761,305858000,22.07,22.57,21.58,21.58,15.28,15.8,14.59,14.79,13.68,14.36,13.12,13.25,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-02-21,16.69991648,16.75570973,16.44320726,16.46358109,278784800,21.4,22.28,21.22,22.28,14.74,14.79,14.19,14.68,13.08,13.39,12.6,13.04,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-02-24,16.39775451,16.60995462,16.37487309,16.53566742,288909600,23.07,23.11,21.29,21.31,14.83,14.83,13.97,14.23,14.32,14.32,13.24,13.55,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-02-25,16.59303633,16.59899063,16.3303711,16.36359596,231952000,21.28,22.15,20.91,21.39,14.17,14.83,13.66,13.67,13.34,14.44,12.81,12.86,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-02-26,16.41217693,16.45574522,16.16110897,16.21596146,276217200,21.36,22.78,21.36,22.34,13.83,14.54,13.73,14.35,12.93,13.84,12.49,13.27,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-02-27,16.20938064,16.57422803,16.17521502,16.53943634,301882000,22.45,22.6,21.51,21.51,14.56,14.69,13.92,14.04,13.44,13.76,12.42,12.42,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-02-28,16.58363009,16.69866496,16.36547394,16.49461365,371968800,21.61,21.64,20.86,21.08,14.22,14.79,13.49,14.0,12.74,14.21,12.11,13.03,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-03-03,16.40621497,16.63283459,16.38709495,16.54224968,238781200,22.11,22.76,21.78,21.78,16.47,16.78,15.38,16.0,17.12,17.74,15.27,16.21,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-03-04,16.64381173,16.69521585,16.54256866,16.65133286,259140000,21.68,21.68,20.04,20.13,14.53,14.54,14.0,14.1,13.56,13.69,12.84,13.22,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-03-05,16.64130059,16.76134729,16.58519265,16.6864357,200062800,20.21,20.32,19.84,19.94,14.13,14.32,13.81,13.89,13.18,13.52,12.49,12.49,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-03-06,16.69991891,16.75163774,16.55291464,16.63597679,185488800,19.96,20.11,19.63,20.01,13.82,14.42,13.73,14.21,12.49,13.32,12.49,13.08,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-03-07,16.64663268,16.6745293,16.48865725,16.62625885,220729600,19.98,20.13,19.29,19.29,13.51,14.43,13.51,14.11,12.09,13.72,12.09,12.74,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-03-10,16.5610682,16.71684911,16.56044046,16.64130974,178584000,19.97,20.03,19.09,19.09,14.76,15.28,14.2,14.2,14.57,15.03,13.11,13.14,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-03-11,16.78329133,16.88641258,16.69364549,16.80335045,279224400,19.11,19.82,18.48,19.62,14.22,14.93,13.84,14.8,13.4,14.57,12.77,14.13,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2014-03-12,16.75383058,16.84284702,16.67515589,16.81965256,199326400,19.66,20.17,19.41,19.67,15.37,15.64,14.43,14.47,15.35,15.76,13.84,13.85,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
