as_of_date,model_name,expected_variance,median_variance,lower_quantile,upper_quantile,monte_carlo_standard_error,heston_used,heston_failure,implied_variance,variance_edge,realized_variance,forecast_error,abs_error,edge_sign_correct
2022-02-14,ensemble,0.020536060508164672,0.020536060508164672,0.020536060508164672,0.020536060508164672,0.0,True,,0.08026738922499999,-0.059731328716835314,0.06495785484820218,-0.04442179434003751,0.04442179434003751,True
2022-02-15,ensemble,0.020686330806593465,0.020686330806593465,0.020686330806593465,0.020686330806593465,0.0,True,,0.06608447076099999,-0.04539813995440653,0.06374159695661032,-0.043055266150016855,0.043055266150016855,True
2022-02-16,ensemble,0.020840155141085677,0.020840155141085677,0.020840155141085677,0.020840155141085677,0.0,True,,0.058873684321,-0.03803352917991432,0.06445502016330651,-0.04361486502222083,0.04361486502222083,False
2022-02-17,ensemble,0.021041967011425095,0.021041967011425095,0.021041967011425095,0.021041967011425095,0.0,True,,0.07904307331600001,-0.05800110630457492,0.058861030681802005,-0.03781906367037691,0.03781906367037691,True
2022-02-18,ensemble,0.021500030999172443,0.021500030999172443,0.021500030999172443,0.021500030999172443,0.0,True,,0.07710396097599999,-0.055603929976827546,0.05997869317367018,-0.03847866217449774,0.03847866217449774,True
2022-02-22,ensemble,0.023761200071479197,0.023761200071479197,0.023761200071479197,0.023761200071479197,0.0,True,,0.08280236451600001,-0.059041164444520816,0.06059787297076368,-0.03683667289928448,0.03683667289928448,True
2022-02-23,ensemble,0.02147976546458387,0.02147976546458387,0.02147976546458387,0.02147976546458387,0.0,True,,0.09619674433599999,-0.07471697887141612,0.059440151824655965,-0.037960386360072096,0.037960386360072096,True
2022-02-24,ensemble,0.0239215081324202,0.0239215081324202,0.0239215081324202,0.0239215081324202,0.0,True,,0.09208493702499998,-0.06816342889257979,0.057047562131069825,-0.033126053998649624,0.033126053998649624,True
2022-02-25,ensemble,0.022059542655118027,0.022059542655118027,0.022059542655118027,0.022059542655118027,0.0,True,,0.07601655552099999,-0.05395701286588196,0.051934925708184344,-0.029875383053066317,0.029875383053066317,True
2022-02-28,ensemble,0.022346903036254293,0.022346903036254293,0.022346903036254293,0.022346903036254293,0.0,True,,0.090717825636,-0.06837092259974571,0.05367016595499188,-0.03132326291873759,0.03132326291873759,True
2022-03-01,ensemble,0.022376124306178302,0.022376124306178302,0.022376124306178302,0.022376124306178302,0.0,True,,0.111009578761,-0.0886334544548217,0.05130401811675503,-0.028927893810576727,0.028927893810576727,True
2022-03-02,ensemble,0.023357482217658737,0.023357482217658737,0.023357482217658737,0.023357482217658737,0.0,True,,0.094437592249,-0.07108011003134126,0.050203535942124136,-0.0268460537244654,0.0268460537244654,True
2022-03-03,ensemble,0.0218985492375017,0.0218985492375017,0.0218985492375017,0.0218985492375017,0.0,True,,0.09275496624900001,-0.07085641701149831,0.05000074667267606,-0.02810219743517436,0.02810219743517436,True
